Location,Timestamp,Transmitter_MAC,Receiver_MAC,BSSID,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,MCS_Legacy,MCS_WiFi5,MCS_WiFi6,Data_Rate_Mbps
Lib_1stFloor_CH149,2026-03-31 12:08:28.721728768,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.721933568,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.721970176,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-86,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.722206208,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.722419456,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.722478080,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.722727680,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.722991872,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.723151616,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-91,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.723419136,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.724337152,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.724546048,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.724610304,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.724919296,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.725087744,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.725737472,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.725879296,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.726251008,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.726414336,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.726629632,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.726867968,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.727073792,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.727280384,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.727500800,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.727840768,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.727980544,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.728189184,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.728396288,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.730803456,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.730943232,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.731302400,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.731509760,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.731721216,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.732063744,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-86,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.732318208,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.732524288,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.732739584,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.733147648,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-86,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.733455616,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-86,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.734305024,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.734465536,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.734697216,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.734916096,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-86,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.735017728,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.742935296,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-81,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.742945792,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-88,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.743148288,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.750931200,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-87,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.764426496,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-91,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.764994304,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.765867008,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.766239232,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.766446336,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.782173184,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-90,5745,8,,0.0,,6.5
Lib_1stFloor_CH149,2026-03-31 12:08:28.784445440,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-90,5745,8,,0.0,,6.5
Lib_1stFloor_CH149,2026-03-31 12:08:28.788357376,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-80,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.788376832,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-80,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.788530688,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.887717888,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.887879168,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.890755072,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.890758400,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.892280064,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.892282368,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,5.0,68.8000031
Lib_1stFloor_CH149,2026-03-31 12:08:28.935659776,4e:cd:9c:26:c5:91,14:96:2d:07:b4:b2,14:96:2d:07:b4:b2,0x002c,-91,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:28.936610048,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:28.936618240,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:28.936935168,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:28.936942592,55:96:2d:87:86:94,42:eb:7b:eb:c7:41,55:96:2d:87:86:94,0x0028,-74,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:28.954096384,96:59:fc:84:ef:1f,14:96:2d:07:b6:24,14:96:2d:07:b6:24,0x0024,-68,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.026800896,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,3.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.026803200,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,3.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.026805760,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,3.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.027794432,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,3.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.027803648,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,3.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.028736000,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.028744448,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.087018496,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.097577216,14:96:2d:10:4b:48,92:d3:a1:91:2e:28,14:96:2d:10:4b:48,0x0028,-90,5745,11,,,0.0,8.60000038
Lib_1stFloor_CH149,2026-03-31 12:08:29.141005568,14:96:2d:10:4b:48,92:d3:a1:91:2e:28,14:96:2d:10:4b:48,0x0028,-90,5745,11,,,0.0,8.60000038
Lib_1stFloor_CH149,2026-03-31 12:08:29.184698368,96:bc:17:ea:a4:2f,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.253609216,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-72,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.295016192,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-89,5745,8,,0.0,,6.5
Lib_1stFloor_CH149,2026-03-31 12:08:29.302268416,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-90,5745,8,,0.0,,6.5
Lib_1stFloor_CH149,2026-03-31 12:08:29.345420288,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.345423104,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.345425152,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.354335744,02:e0:31:d9:9b:64,14:96:2d:07:b5:84,14:96:2d:07:b5:84,0x0024,-83,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.399326976,02:e0:31:d9:9b:64,14:96:2d:07:b5:84,14:96:2d:07:b5:84,0x0024,-84,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.399481088,02:e0:31:d9:9b:64,14:96:2d:07:b5:84,14:96:2d:07:b5:84,0x0024,-85,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.400271104,e6:40:83:94:3b:68,14:96:2d:07:8e:8c,14:96:2d:07:8e:8c,0x0024,-74,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.404437248,e6:40:83:94:3b:68,14:96:2d:07:8e:8c,14:96:2d:07:8e:8c,0x0024,-77,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.486137088,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.486298880,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-81,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.486455552,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.487485696,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-78,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.487604480,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.487710720,8e:b5:fe:e5:8d:93,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-79,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.585863168,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-91,5745,8,,1.0,,13.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.585868544,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-91,5745,8,,1.0,,13.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.606450688,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.606462720,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.666052352,14:96:2d:07:8e:8c,e6:40:83:94:3b:68,14:96:2d:07:8e:8c,0x0028,-74,5745,8,,0.0,,6.5
Lib_1stFloor_CH149,2026-03-31 12:08:29.691718912,3e:f4:f6:b4:64:82,14:96:2d:07:b6:25,14:96:2d:07:b6:25,0x002c,-68,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.727934464,96:bc:17:ea:a4:2f,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-73,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.728748544,96:bc:17:ea:a4:2f,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-73,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.750750208,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-72,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.751098880,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.774159104,36:cf:86:b6:3a:70,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-76,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.774819840,9e:ef:75:c2:3c:86,14:96:2d:07:b6:24,14:96:2d:07:b6:24,0x0024,-65,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.777772032,9e:ef:75:c2:3c:86,14:96:2d:07:b6:24,14:96:2d:07:b6:24,0x0024,-64,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.778177024,36:cf:86:b6:3a:70,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-77,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.782011904,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:29.782131200,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,2.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:29.784743424,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.785540864,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.791385856,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-73,5745,11,,,1.0,34.4000015
Lib_1stFloor_CH149,2026-03-31 12:08:29.803794944,14:96:2d:10:4b:46,d2:60:50:5e:f0:5a,14:96:2d:10:4b:46,0x0028,-91,5745,8,,0.0,,7.22222233
Lib_1stFloor_CH149,2026-03-31 12:08:29.806055936,14:96:2d:07:8e:84,42:eb:7b:eb:c7:41,14:96:2d:07:8e:84,0x0028,-74,5745,11,,,4.0,51.5999985
Lib_1stFloor_CH149,2026-03-31 12:08:29.809155840,96:bc:17:ea:a4:2f,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-75,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.815890688,96:bc:17:ea:a4:2f,14:96:2d:07:b5:8c,14:96:2d:07:b5:8c,0x0024,-74,5745,5,,,,24.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.836996352,de:eb:19:25:3a:c8,14:96:2d:07:b5:84,14:96:2d:07:b5:84,0x0024,-64,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.911785216,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.912783616,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.912931584,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913195520,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913405696,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913427968,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913639936,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913791488,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.913921024,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.914076928,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-92,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.914273024,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.914560000,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.914771456,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-91,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.914794240,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.915621376,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-89,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.915645696,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.915852288,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.916059392,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-91,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.916286464,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-90,5745,5,,,,6.0
Lib_1stFloor_CH149,2026-03-31 12:08:29.916620544,a6:bd:40:26:29:d0,14:96:2d:07:b6:c1,14:96:2d:07:b6:c1,0x0024,-88,5745,5,,,,6.0
